ApprovalID,ReportID,StepOrder,StepName,ApproverID,ApproverName,Decision,DecisionTimestamp,Comment
APR-22686,d79affd4-e62f-4a32-96f7-d0369d944348,1.0,Manager,manager_4f0d5475@example.com,Joyce Taylor,APPROVE,2024-06-08T07:00:00,
APR-22687,d79affd4-e62f-4a32-96f7-d0369d944348,2.0,Finance_Recon,finance_45c12b92@example.com,Steven Choi,APPROVE,2024-06-08T14:00:00,Finance reconciliation completed
APR-22688,d7a2b02f-bb09-4e26-8366-e4c88cc242eb,1.0,Manager,manager_e6758227@example.com,Sarah Anderson,APPROVE,2024-07-14T19:00:00,
APR-22689,d7a2b02f-bb09-4e26-8366-e4c88cc242eb,2.0,Finance_Recon,finance_8172d4b8@example.com,Jason Woods,APPROVE,2024-07-19T05:00:00,Finance reconciliation completed
APR-22690,d7adedcb-665a-48ef-b4f4-4cd858de1401,1.0,Manager,manager_6edefed2@example.com,Kimberly Bishop,APPROVE,2025-07-30T08:00:00,
APR-22692,d7adedcb-665a-48ef-b4f4-4cd858de1401,2.1,Finance_RESUBMIT,finance_9f43ab5b@example.com,Katherine Wright,RESUBMITTED,2025-08-05T15:00:00,Resubmitted by owner after additional docs
APR-22692,d7adedcb-665a-48ef-b4f4-4cd858de1401,2.0,Finance,finance_9f43ab5b@example.com,Katherine Wright,APPROVE,2025-08-07T15:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22693,d7adedcb-665a-48ef-b4f4-4cd858de1401,3.0,Finance_Recon,finance_38319165@example.com,Renee Lopez,APPROVE,2025-08-12T02:00:00,Finance reconciliation completed
APR-22694,d7b196f8-ee10-46f1-9f5b-de5e349fcb7a,1.0,Manager,manager_ab33b1b6@example.com,Mary Landry,APPROVE,2023-10-26T12:00:00,
APR-22695,d7b196f8-ee10-46f1-9f5b-de5e349fcb7a,2.0,Finance_Recon,finance_2e6b395f@example.com,Mr. Brian Baker,APPROVE,2023-10-27T03:00:00,Finance reconciliation completed
APR-22697,d7b37cf3-614a-420e-9650-09a2371d0d92,1.1,Manager_RESUBMIT,manager_260d4f54@example.com,Christopher Obrien,RESUBMITTED,2024-01-07T17:00:00,Resubmitted by owner after additional docs
APR-22697,d7b37cf3-614a-420e-9650-09a2371d0d92,1.0,Manager,manager_260d4f54@example.com,Christopher Obrien,APPROVE,2024-01-08T17:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22698,d7b37cf3-614a-420e-9650-09a2371d0d92,2.0,Finance_Recon,finance_8b6b0339@example.com,Jeffrey Kerr,APPROVE,2024-01-08T23:00:00,Finance reconciliation completed
APR-22699,d7b70417-eec2-4b42-bf0d-c355b5632641,1.0,Manager,manager_8f81f0a3@example.com,Sandra Watson,APPROVE,2024-07-16T03:00:00,
APR-22700,d7b70417-eec2-4b42-bf0d-c355b5632641,2.0,DeptHead,depthead_90787cd7@example.com,Michael Horn,APPROVE,2024-07-19T22:00:00,
APR-22701,d7b70417-eec2-4b42-bf0d-c355b5632641,3.0,Finance,finance_b74e044a@example.com,James Taylor,APPROVE,2024-07-22T02:00:00,
APR-22702,d7b70417-eec2-4b42-bf0d-c355b5632641,4.0,Finance_Recon,finance_301756a7@example.com,Eric Miles,APPROVE,2024-07-25T12:00:00,Finance reconciliation completed
APR-22703,d7bfb7fb-c42d-4eaa-8bc8-667a3b920456,1.0,Manager,manager_8b31f98a@example.com,Belinda Davis,REJECT,2025-03-09T11:00:00,
APR-22704,d7c2eb2a-c6d2-49b6-9db0-86b67ac223a2,1.0,Manager,manager_0cb56a72@example.com,Bryan Lee,APPROVE,2025-03-26T09:00:00,
APR-22705,d7c2eb2a-c6d2-49b6-9db0-86b67ac223a2,2.0,Finance,finance_b8e32c34@example.com,Katelyn Perez,APPROVE,2025-04-01T09:00:00,
APR-22706,d7c2eb2a-c6d2-49b6-9db0-86b67ac223a2,3.0,Finance_Recon,finance_400c905f@example.com,Jordan Guerra,APPROVE,2025-04-04T23:00:00,Finance reconciliation completed
APR-22707,d7c4bcd1-f46d-4a55-bc8b-46fe91ae5502,1.0,Manager,manager_10038a9c@example.com,Anthony Smith,APPROVE,2024-07-01T06:00:00,
APR-22708,d7c4bcd1-f46d-4a55-bc8b-46fe91ae5502,2.0,Finance_Recon,finance_f21475db@example.com,Kimberly Wells,APPROVE,2024-07-05T06:00:00,Finance reconciliation completed
APR-22709,d7cc227f-e706-4c89-9435-b3207adbbdfa,1.0,Manager,manager_91801185@example.com,Alyssa Blair,APPROVE,2023-11-24T05:00:00,
APR-22710,d7cc227f-e706-4c89-9435-b3207adbbdfa,2.0,Finance_Recon,finance_3656464f@example.com,Nicole Stevens,APPROVE,2023-11-27T02:00:00,Finance reconciliation completed
APR-22711,d7d0216a-891f-4631-8094-a94d316aed4f,1.0,Manager,manager_c8c6d222@example.com,Stephanie Coleman,REJECT,2024-03-03T23:00:00,
APR-22712,d7d0509c-5675-4aa8-aa2f-50662b7be16a,1.0,Manager,manager_bdf3e7e7@example.com,Richard Yoder,APPROVE,2024-01-17T02:00:00,
APR-22713,d7d0509c-5675-4aa8-aa2f-50662b7be16a,2.0,Finance,finance_53f6f10b@example.com,Jeffrey Henderson,APPROVE,2024-01-24T06:00:00,
APR-22714,d7d0509c-5675-4aa8-aa2f-50662b7be16a,3.0,Finance_Recon,finance_fb0101bc@example.com,Jimmy Morris,APPROVE,2024-01-27T02:00:00,Finance reconciliation completed
APR-22716,d7d061b7-5cbc-431d-9ecd-62aa4c01cc6c,1.1,Manager_RESUBMIT,manager_cf6c5c29@example.com,Mark Johnson,RESUBMITTED,2024-08-02T22:00:00,Resubmitted by owner after additional docs
APR-22716,d7d061b7-5cbc-431d-9ecd-62aa4c01cc6c,1.0,Manager,manager_cf6c5c29@example.com,Mark Johnson,APPROVE,2024-08-03T22:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22717,d7d061b7-5cbc-431d-9ecd-62aa4c01cc6c,2.0,DeptHead,depthead_e071fe89@example.com,Jason Greene,APPROVE,2024-08-10T13:00:00,
APR-22718,d7d061b7-5cbc-431d-9ecd-62aa4c01cc6c,3.0,Finance,finance_3b29e5d3@example.com,Daniel Spencer,APPROVE,2024-08-13T16:00:00,
APR-22719,d7d061b7-5cbc-431d-9ecd-62aa4c01cc6c,4.0,Finance_Recon,finance_7b175f48@example.com,Brian Sampson,APPROVE,2024-08-16T00:00:00,Finance reconciliation completed
APR-22720,d7d0d993-2556-40c8-ab94-8f37c7ae5710,1.0,Manager,manager_40a489f0@example.com,Matthew Bentley,APPROVE,2025-01-18T15:00:00,
APR-22721,d7d0d993-2556-40c8-ab94-8f37c7ae5710,2.0,Finance_Recon,finance_e586b31a@example.com,Desiree Byrd,APPROVE,2025-01-18T21:00:00,Finance reconciliation completed
APR-22722,d7d32feb-6306-48f1-86cb-2676a68ab7b7,1.0,Manager,manager_c1fd73be@example.com,David Thompson,APPROVE,2025-06-15T00:00:00,
APR-22723,d7d32feb-6306-48f1-86cb-2676a68ab7b7,2.0,Finance_Recon,finance_db4499e8@example.com,Tom Johnson,APPROVE,2025-06-17T22:00:00,Finance reconciliation completed
APR-22724,d7d730eb-38a6-4b55-81cb-a89568fe35e6,1.0,Manager,manager_02ba5573@example.com,Lonnie Payne,APPROVE,2025-07-02T16:00:00,
APR-22725,d7d730eb-38a6-4b55-81cb-a89568fe35e6,2.0,Finance_Recon,finance_7ae8d68a@example.com,Maxwell Garrett,APPROVE,2025-07-06T06:00:00,Finance reconciliation completed
APR-22726,d7d81757-9583-4e35-9c09-3d22420ec80e,1.0,Manager,manager_7b8d49b7@example.com,Eric Williams,APPROVE,2024-09-22T19:00:00,
APR-22727,d7d81757-9583-4e35-9c09-3d22420ec80e,2.0,Finance,finance_d3df881c@example.com,Johnathan Maldonado,APPROVE,2024-09-25T20:00:00,
APR-22728,d7d81757-9583-4e35-9c09-3d22420ec80e,3.0,Finance_Recon,finance_86504cf5@example.com,Alex Downs,APPROVE,2024-09-28T14:00:00,Finance reconciliation completed
APR-22729,d7dc6ab3-1276-4bf5-a231-f81f75665d8d,1.0,Manager,manager_b3179b6d@example.com,Isaac Chavez,APPROVE,2024-12-11T09:00:00,
APR-22730,d7dc6ab3-1276-4bf5-a231-f81f75665d8d,2.0,Finance_Recon,finance_a165fd27@example.com,Tony Bass,APPROVE,2024-12-13T17:00:00,Finance reconciliation completed
APR-22731,d7ed8aab-71e2-4496-9a99-00dc8d0a325f,1.0,Manager,manager_f5dd068b@example.com,Joshua Fitzgerald,APPROVE,2024-01-05T08:00:00,
APR-22732,d7ed8aab-71e2-4496-9a99-00dc8d0a325f,2.0,DeptHead,depthead_e8f64e7f@example.com,Mark Rivera,APPROVE,2024-01-10T20:00:00,
APR-22733,d7ed8aab-71e2-4496-9a99-00dc8d0a325f,3.0,Finance,finance_899ed743@example.com,Jimmy Johnson,APPROVE,2024-01-17T14:00:00,
APR-22734,d7ed8aab-71e2-4496-9a99-00dc8d0a325f,4.0,Finance_Recon,finance_23236cd9@example.com,Matthew Kennedy,APPROVE,2024-01-18T19:00:00,Finance reconciliation completed
APR-22735,d7fcab87-72d1-458b-ba86-688aafc470d1,1.0,Manager,manager_ff230088@example.com,Margaret Moody,APPROVE,2024-11-19T15:00:00,
APR-22737,d7fcab87-72d1-458b-ba86-688aafc470d1,2.1,DeptHead_RESUBMIT,depthead_1185c3a5@example.com,Mariah Novak,RESUBMITTED,2024-11-24T11:00:00,Resubmitted by owner after additional docs
APR-22737,d7fcab87-72d1-458b-ba86-688aafc470d1,2.0,DeptHead,depthead_1185c3a5@example.com,Mariah Novak,APPROVE,2024-11-26T11:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22739,d7fcab87-72d1-458b-ba86-688aafc470d1,3.1,Finance_RESUBMIT,finance_7c3acfc7@example.com,John Matthews,RESUBMITTED,2024-12-03T03:00:00,Resubmitted by owner after additional docs
APR-22739,d7fcab87-72d1-458b-ba86-688aafc470d1,3.0,Finance,finance_7c3acfc7@example.com,John Matthews,APPROVE,2024-12-04T03:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22740,d7fcab87-72d1-458b-ba86-688aafc470d1,4.0,Finance_Recon,finance_f4bb26be@example.com,James Thompson,APPROVE,2024-12-06T15:00:00,Finance reconciliation completed
APR-22741,d8100271-3920-48ad-b074-675999e1c918,1.0,Manager,manager_abc4e91c@example.com,Robert Miller,APPROVE,2023-10-25T09:00:00,
APR-22742,d8100271-3920-48ad-b074-675999e1c918,2.0,Finance_Recon,finance_91ef8c3c@example.com,Rachel Shields,APPROVE,2023-10-29T05:00:00,Finance reconciliation completed
APR-22743,d81ac657-bcf5-4544-888e-c93840f56006,1.0,Manager,manager_fc275898@example.com,Joshua Vega,APPROVE,2024-10-08T22:00:00,
APR-22744,d81ac657-bcf5-4544-888e-c93840f56006,2.0,DeptHead,depthead_2a5cea07@example.com,Jennifer Phillips,APPROVE,2024-10-10T10:00:00,
APR-22745,d81ac657-bcf5-4544-888e-c93840f56006,3.0,Finance,finance_552e7779@example.com,William Bailey,APPROVE,2024-10-12T17:00:00,
APR-22746,d81ac657-bcf5-4544-888e-c93840f56006,4.0,Finance_Recon,finance_829eec3d@example.com,Nicole Gibson,APPROVE,2024-10-12T20:00:00,Finance reconciliation completed
APR-22747,d81f6826-4063-4bba-baa8-711f69366605,1.0,Manager,manager_4ee3140c@example.com,Samantha Phillips,APPROVE,2025-04-29T05:00:00,
APR-22748,d81f6826-4063-4bba-baa8-711f69366605,2.0,Finance_Recon,finance_c0f018bf@example.com,Joyce Miranda,APPROVE,2025-05-02T21:00:00,Finance reconciliation completed
APR-22749,d821e7ab-225a-4f5e-bc23-43100dac7acc,1.0,Manager,manager_540d0293@example.com,Christine Wade,APPROVE,2024-05-23T22:00:00,
APR-22751,d821e7ab-225a-4f5e-bc23-43100dac7acc,2.1,Finance_RESUBMIT,finance_625b72bf@example.com,Brittany Griffin,RESUBMITTED,2024-05-27T23:00:00,Resubmitted by owner after additional docs
APR-22751,d821e7ab-225a-4f5e-bc23-43100dac7acc,2.0,Finance,finance_625b72bf@example.com,Brittany Griffin,APPROVE,2024-05-27T23:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22752,d821e7ab-225a-4f5e-bc23-43100dac7acc,3.0,Finance_Recon,finance_5cdb853d@example.com,William Hale,APPROVE,2024-06-01T11:00:00,Finance reconciliation completed
APR-22753,d827614e-86b0-4c63-968d-346d2857431b,1.0,Manager,manager_08614a65@example.com,Theresa Perez,APPROVE,2024-03-07T19:00:00,
APR-22754,d827614e-86b0-4c63-968d-346d2857431b,2.0,Finance,finance_fa184d06@example.com,John Armstrong,APPROVE,2024-03-13T11:00:00,
APR-22755,d827614e-86b0-4c63-968d-346d2857431b,3.0,Finance_Recon,finance_8518f4f8@example.com,Frances Torres,APPROVE,2024-03-15T19:00:00,Finance reconciliation completed
APR-22756,d837d67c-c0e2-440d-8c7b-73edb923a62e,1.0,Manager,manager_25b6ba0a@example.com,Helen Jordan,APPROVE,2025-03-02T13:00:00,
APR-22757,d837d67c-c0e2-440d-8c7b-73edb923a62e,2.0,Finance,finance_587b686c@example.com,Henry Moore,REJECT,2025-03-04T11:00:00,
APR-22758,d83983c5-a721-44c4-9c2d-cca2f1ac12d1,1.0,Manager,manager_eac34651@example.com,Adrian Weber,APPROVE,2024-10-11T23:00:00,
APR-22759,d83983c5-a721-44c4-9c2d-cca2f1ac12d1,2.0,Finance_Recon,finance_3e595f54@example.com,Ronald Brock,APPROVE,2024-10-13T04:00:00,Finance reconciliation completed
APR-22760,d83e1b48-e15b-4c23-9516-e6455e89563b,1.0,Manager,manager_62ad92e3@example.com,Angela Jones,APPROVE,2024-12-19T03:00:00,
APR-22761,d83e1b48-e15b-4c23-9516-e6455e89563b,2.0,Finance,finance_9a243ecc@example.com,Greg Turner,APPROVE,2024-12-22T11:00:00,
APR-22762,d83e1b48-e15b-4c23-9516-e6455e89563b,3.0,Finance_Recon,finance_4750698c@example.com,Michael Allen,APPROVE,2024-12-24T19:00:00,Finance reconciliation completed
APR-22763,d843ad0d-4e0e-45e4-8112-354f77ecab42,1.0,Manager,manager_f7ec74fd@example.com,Fred Moore,APPROVE,2025-08-29T22:00:00,
APR-22764,d843ad0d-4e0e-45e4-8112-354f77ecab42,2.0,Finance,finance_4d85d28f@example.com,Andrea Cook,APPROVE,2025-09-01T03:00:00,
APR-22765,d843ad0d-4e0e-45e4-8112-354f77ecab42,3.0,Finance_Recon,finance_69330ad3@example.com,Kristen Downs,APPROVE,2025-09-03T08:00:00,Finance reconciliation completed
APR-22766,d8490992-86cc-497b-9a54-823718568d68,1.0,Manager,manager_f824b668@example.com,Taylor Donaldson,APPROVE,2025-04-11T04:00:00,
APR-22767,d8490992-86cc-497b-9a54-823718568d68,2.0,Finance_Recon,finance_fbc543ef@example.com,James Schaefer,APPROVE,2025-04-13T06:00:00,Finance reconciliation completed
APR-22768,d8557d2c-5a4c-495e-a5b3-6f655c300310,1.0,Manager,manager_04cadf3f@example.com,Brett French,APPROVE,2025-08-15T09:00:00,
APR-22769,d8557d2c-5a4c-495e-a5b3-6f655c300310,2.0,Finance_Recon,finance_c8d74363@example.com,Alyssa Lynch,APPROVE,2025-08-19T01:00:00,Finance reconciliation completed
APR-22770,d8597da0-477a-4746-8776-564bf304bead,1.0,Manager,manager_780083f6@example.com,Charles Montes,APPROVE,2025-05-22T00:00:00,
APR-22771,d8597da0-477a-4746-8776-564bf304bead,2.0,DeptHead,depthead_1cf9eaf0@example.com,Martin Camacho,APPROVE,2025-05-25T12:00:00,
APR-22772,d8597da0-477a-4746-8776-564bf304bead,3.0,Finance,finance_14a32d7e@example.com,Gabriel Wood,APPROVE,2025-05-30T16:00:00,
APR-22773,d8597da0-477a-4746-8776-564bf304bead,4.0,Finance_Recon,finance_289b86a0@example.com,Denise Chavez,APPROVE,2025-06-02T16:00:00,Finance reconciliation completed
APR-22774,d859b190-676d-4046-bf36-e75a50d38ea6,1.0,Manager,manager_2589f26d@example.com,Kristen Bond,APPROVE,2024-08-14T21:00:00,
APR-22775,d859b190-676d-4046-bf36-e75a50d38ea6,2.0,Finance_Recon,finance_e00ce4e3@example.com,Bianca Smith PhD,APPROVE,2024-08-16T02:00:00,Finance reconciliation completed
APR-22777,d8607112-9332-4d9b-9b23-7216f5c034f5,1.1,Manager_RESUBMIT,manager_1d4be658@example.com,Dawn Davis,RESUBMITTED,2024-02-22T15:00:00,Resubmitted by owner after additional docs
APR-22777,d8607112-9332-4d9b-9b23-7216f5c034f5,1.0,Manager,manager_1d4be658@example.com,Dawn Davis,APPROVE,2024-02-23T15:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22778,d8607112-9332-4d9b-9b23-7216f5c034f5,2.0,Finance_Recon,finance_93fb19f9@example.com,Robert Mckinney,APPROVE,2024-02-27T04:00:00,Finance reconciliation completed
APR-22779,d860b705-18b1-4852-98ce-39cf7aed85dc,1.0,Manager,manager_99ef4802@example.com,Christina Wilson,APPROVE,2023-12-23T21:00:00,
APR-22780,d860b705-18b1-4852-98ce-39cf7aed85dc,2.0,Finance,finance_bd8815b6@example.com,Taylor Porter,APPROVE,2023-12-27T06:00:00,
APR-22781,d860b705-18b1-4852-98ce-39cf7aed85dc,3.0,Finance_Recon,finance_5e5bb9d0@example.com,Anthony Castro,APPROVE,2023-12-28T16:00:00,Finance reconciliation completed
APR-22783,d86ffd89-0e0b-4779-821b-1b315d6c3aee,1.1,Manager_RESUBMIT,manager_4248efa9@example.com,Nicholas Collins,RESUBMITTED,2025-06-01T23:00:00,Resubmitted by owner after additional docs
APR-22783,d86ffd89-0e0b-4779-821b-1b315d6c3aee,1.0,Manager,manager_4248efa9@example.com,Nicholas Collins,APPROVE,2025-06-03T23:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22784,d86ffd89-0e0b-4779-821b-1b315d6c3aee,2.0,Finance,finance_11763233@example.com,Christine Nunez,APPROVE,2025-06-05T18:00:00,
APR-22785,d86ffd89-0e0b-4779-821b-1b315d6c3aee,3.0,Finance_Recon,finance_08419604@example.com,Melissa Washington,APPROVE,2025-06-07T11:00:00,Finance reconciliation completed
APR-22786,d87069db-5acb-4695-8a7b-642499181d3e,1.0,Manager,manager_caba18c1@example.com,Dawn Wright,APPROVE,2025-05-31T05:00:00,
APR-22787,d87069db-5acb-4695-8a7b-642499181d3e,2.0,Finance,finance_2651d311@example.com,Christopher Greene,APPROVE,2025-06-07T12:00:00,
APR-22788,d87069db-5acb-4695-8a7b-642499181d3e,3.0,Finance_Recon,finance_438ac277@example.com,Kelly Cruz,APPROVE,2025-06-11T03:00:00,Finance reconciliation completed
APR-22789,d877fd45-7147-419d-8584-2b3ad5e47047,1.0,Manager,manager_fc78ceb7@example.com,Sonya Gordon,REJECT,2024-04-14T20:00:00,
APR-22790,d87dbc79-bfde-41cf-be9a-ef0a5f376d4d,1.0,Manager,manager_f520286f@example.com,Matthew Riley,APPROVE,2025-02-14T18:00:00,
APR-22791,d87dbc79-bfde-41cf-be9a-ef0a5f376d4d,2.0,Finance_Recon,finance_d0659e5d@example.com,Ashley Mckinney,APPROVE,2025-02-17T04:00:00,Finance reconciliation completed
APR-22792,d87eed9e-64f7-4723-b986-79df9a1ef4d2,1.0,Manager,manager_f6c73b2d@example.com,Caitlin Scott,APPROVE,2024-05-11T04:00:00,
APR-22793,d87eed9e-64f7-4723-b986-79df9a1ef4d2,2.0,Finance,finance_004b23d7@example.com,Matthew Smith,APPROVE,2024-05-14T23:00:00,
APR-22794,d87eed9e-64f7-4723-b986-79df9a1ef4d2,3.0,Finance_Recon,finance_007f2b61@example.com,Mitchell Chen,APPROVE,2024-05-16T15:00:00,Finance reconciliation completed
APR-22795,d88966b4-0f0e-4a4e-9d04-ff0b3010301f,1.0,Manager,manager_b40b246c@example.com,James Lee,APPROVE,2023-10-07T07:00:00,
APR-22796,d88966b4-0f0e-4a4e-9d04-ff0b3010301f,2.0,Finance_Recon,finance_7de01a1f@example.com,Lawrence Weber,APPROVE,2023-10-08T08:00:00,Finance reconciliation completed
APR-22797,d8897586-dcce-4535-8d97-d000d53bb400,1.0,Manager,manager_31cdff00@example.com,Scott Davis,APPROVE,2023-11-02T21:00:00,
APR-22798,d8897586-dcce-4535-8d97-d000d53bb400,2.0,Finance,finance_c6ff4f17@example.com,Jason Dillon,APPROVE,2023-11-05T03:00:00,
APR-22799,d8897586-dcce-4535-8d97-d000d53bb400,3.0,Finance_Recon,finance_98e2efae@example.com,David Lin,APPROVE,2023-11-06T04:00:00,Finance reconciliation completed
APR-22800,d88f3261-6c27-435d-af2d-7b82542b35ab,1.0,Manager,manager_bf8ea596@example.com,John Campos,APPROVE,2025-06-19T16:00:00,
APR-22801,d88f3261-6c27-435d-af2d-7b82542b35ab,2.0,Finance_Recon,finance_86c4a0d1@example.com,Ronald Everett,APPROVE,2025-06-23T12:00:00,Finance reconciliation completed
APR-22802,d8913bbe-d856-4eb7-bb04-a63a72ee84d6,1.0,Manager,manager_e286ab10@example.com,Virginia Juarez,APPROVE,2023-11-29T14:00:00,
APR-22803,d8913bbe-d856-4eb7-bb04-a63a72ee84d6,2.0,Finance,finance_c345ae65@example.com,Andrea Kane,APPROVE,2023-12-06T04:00:00,
APR-22804,d8913bbe-d856-4eb7-bb04-a63a72ee84d6,3.0,Finance_Recon,finance_23ab098e@example.com,Nicole Miller,APPROVE,2023-12-07T13:00:00,Finance reconciliation completed
APR-22806,d8954d6d-5cc3-4a83-906e-f390ef8530e7,1.1,Manager_RESUBMIT,manager_b65a34d0@example.com,Samuel Fisher,RESUBMITTED,2024-01-19T22:00:00,Resubmitted by owner after additional docs
APR-22806,d8954d6d-5cc3-4a83-906e-f390ef8530e7,1.0,Manager,manager_b65a34d0@example.com,Samuel Fisher,APPROVE,2024-01-21T22:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22807,d8954d6d-5cc3-4a83-906e-f390ef8530e7,2.0,Finance,finance_8e4aae18@example.com,Whitney Wilson DVM,APPROVE,2024-01-24T01:00:00,
APR-22808,d8954d6d-5cc3-4a83-906e-f390ef8530e7,3.0,Finance_Recon,finance_580173eb@example.com,Linda Potts,APPROVE,2024-01-26T16:00:00,Finance reconciliation completed
APR-22809,d899ee1c-d971-47cb-8d2b-c50d50814a07,1.0,Manager,manager_283861cb@example.com,Regina Miller,APPROVE,2023-10-19T11:00:00,
APR-22810,d899ee1c-d971-47cb-8d2b-c50d50814a07,2.0,Finance,finance_bd7a7629@example.com,Joel Hughes,APPROVE,2023-10-26T12:00:00,
APR-22811,d899ee1c-d971-47cb-8d2b-c50d50814a07,3.0,Finance_Recon,finance_ef70fd73@example.com,Michael Collins,APPROVE,2023-10-27T14:00:00,Finance reconciliation completed
APR-22812,d8a20015-4e71-44a0-bb38-65c388879600,1.0,Manager,manager_9bfabc31@example.com,Susan Jones,APPROVE,2023-11-22T19:00:00,
APR-22813,d8a20015-4e71-44a0-bb38-65c388879600,2.0,Finance,finance_b38cc902@example.com,Paula Thompson,APPROVE,2023-11-27T02:00:00,
APR-22814,d8a20015-4e71-44a0-bb38-65c388879600,3.0,Finance_Recon,finance_4a896604@example.com,Thomas Perez,APPROVE,2023-12-01T05:00:00,Finance reconciliation completed
APR-22815,d8a474fb-8231-4460-9c5a-9e0918729615,1.0,Manager,manager_0cd0ee13@example.com,Sharon Warren,APPROVE,2025-09-01T02:00:00,
APR-22816,d8a474fb-8231-4460-9c5a-9e0918729615,2.0,Finance_Recon,finance_7dcf8747@example.com,Frank Landry,APPROVE,2025-09-04T01:00:00,Finance reconciliation completed
APR-22817,d8a75692-afb5-4cd4-a04d-385c2ec5a0fb,1.0,Manager,manager_f9b3df8d@example.com,Crystal Knight,APPROVE,2023-10-11T19:00:00,
APR-22818,d8a75692-afb5-4cd4-a04d-385c2ec5a0fb,2.0,Finance_Recon,finance_f5bba310@example.com,Courtney Young,APPROVE,2023-10-14T13:00:00,Finance reconciliation completed
APR-22819,d8a8e0b8-a098-4516-b48d-8a8f7b561bfd,1.0,Manager,manager_97898125@example.com,Ian Thompson,APPROVE,2023-10-10T20:00:00,
APR-22820,d8a8e0b8-a098-4516-b48d-8a8f7b561bfd,2.0,Finance_Recon,finance_ca9e5be4@example.com,Thomas Miller,APPROVE,2023-10-14T11:00:00,Finance reconciliation completed
APR-22821,d8aa6126-61f8-42ed-9e11-976b7380e1ca,1.0,Manager,manager_a9e0c4bd@example.com,Sean Santiago,APPROVE,2024-06-25T06:00:00,
APR-22822,d8aa6126-61f8-42ed-9e11-976b7380e1ca,2.0,Finance_Recon,finance_33c18ac6@example.com,Michelle Parks,APPROVE,2024-06-26T21:00:00,Finance reconciliation completed
APR-22823,d8b34f33-13fa-4f0d-a4b8-5ec26858515a,1.0,Manager,manager_3b0e7e13@example.com,Joseph Snyder,APPROVE,2024-05-22T17:00:00,
APR-22824,d8b34f33-13fa-4f0d-a4b8-5ec26858515a,2.0,DeptHead,depthead_b972da53@example.com,Timothy Crawford,APPROVE,2024-05-29T12:00:00,
APR-22825,d8b34f33-13fa-4f0d-a4b8-5ec26858515a,3.0,Finance,finance_112b38d5@example.com,Mary Thornton,APPROVE,2024-06-04T05:00:00,
APR-22826,d8b34f33-13fa-4f0d-a4b8-5ec26858515a,4.0,Finance_Recon,finance_9113d6d9@example.com,Whitney Tanner,APPROVE,2024-06-07T20:00:00,Finance reconciliation completed
APR-22828,d8b42001-d8c3-4add-9ac4-e5fcade6bdde,1.1,Manager_RESUBMIT,manager_294c2bc3@example.com,Charlene Carr,RESUBMITTED,2025-09-04T07:00:00,Resubmitted by owner after additional docs
APR-22828,d8b42001-d8c3-4add-9ac4-e5fcade6bdde,1.0,Manager,manager_294c2bc3@example.com,Charlene Carr,APPROVE,2025-09-04T07:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-22829,d8b42001-d8c3-4add-9ac4-e5fcade6bdde,2.0,Finance,finance_9304f655@example.com,Ashley Morris,APPROVE,2025-09-07T14:00:00,
APR-22830,d8b42001-d8c3-4add-9ac4-e5fcade6bdde,3.0,Finance_Recon,finance_6846a76e@example.com,Alexander Russell,APPROVE,2025-09-10T17:00:00,Finance reconciliation completed
APR-22831,d8bbb768-ba54-4c62-a691-6c1a9f161ea1,1.0,Manager,manager_f41881a5@example.com,Matthew Murray,APPROVE,2024-06-28T22:00:00,
APR-22832,d8bbb768-ba54-4c62-a691-6c1a9f161ea1,2.0,Finance_Recon,finance_a271cf16@example.com,Kimberly Chase,APPROVE,2024-07-02T23:00:00,Finance reconciliation completed
APR-22833,d8c6ed53-bd90-44b6-a8b9-cfce79396b2b,1.0,Manager,manager_6d412336@example.com,Angela Hobbs,APPROVE,2024-03-28T01:00:00,
APR-22834,d8c6ed53-bd90-44b6-a8b9-cfce79396b2b,2.0,DeptHead,depthead_41943709@example.com,Andrew Edwards,APPROVE,2024-03-31T10:00:00,
APR-22835,d8c6ed53-bd90-44b6-a8b9-cfce79396b2b,3.0,Finance,finance_502c95b8@example.com,Ann Chavez,APPROVE,2024-04-03T00:00:00,
APR-22836,d8c6ed53-bd90-44b6-a8b9-cfce79396b2b,4.0,Finance_Recon,finance_b06da878@example.com,Larry Gill,APPROVE,2024-04-04T15:00:00,Finance reconciliation completed
APR-22837,d8c8e6bf-29f3-4e17-960f-952c12c09863,1.0,Manager,manager_95fb706a@example.com,Colleen Chandler,APPROVE,2025-06-24T05:00:00,
APR-22838,d8c8e6bf-29f3-4e17-960f-952c12c09863,2.0,Finance_Recon,finance_fdd13776@example.com,Sandra Glenn,APPROVE,2025-06-27T23:00:00,Finance reconciliation completed
